::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 370 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/dist/css/sb-admin-2.css HTTP/1.1" 200 2055 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 19586 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6552 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/vendor/jquery/jquery.min.js HTTP/1.1" 200 29982 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/locales/bootstrap-datepicker.es.min.js HTTP/1.1" 200 306 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/js/bootstrap-datepicker.min.js HTTP/1.1" 200 10002 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 9811 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 200 1839 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/css/bootstrap-datepicker3.standalone.min.css HTTP/1.1" 200 2567 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table-es-AR.min.js HTTP/1.1" 200 384 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 815 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 200 14385 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/logicaABM.js HTTP/1.1" 200 1206 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:00 -0300] "GET /Prueba/views/recursos/dist/js/sb-admin-2.js HTTP/1.1" 200 672 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:01 -0300] "POST /Prueba/cliente/listadoDropdowns HTTP/1.1" 200 904 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:03 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 1321 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:03 -0300] "GET /Prueba/cliente/listarElementos/Clientes?order=asc HTTP/1.1" 200 143 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:46:46 -0300] "POST /Prueba/cliente/traerElemento/Clientes HTTP/1.1" 200 573 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:15 -0300] "GET /Prueba/cliente HTTP/1.1" 200 5171 "http://localhost/Prueba/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 9811 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 19586 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 370 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/dist/css/sb-admin-2.css HTTP/1.1" 200 2055 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6552 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/vendor/jquery/jquery.min.js HTTP/1.1" 200 29982 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/locales/bootstrap-datepicker.es.min.js HTTP/1.1" 200 306 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 200 1839 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/css/bootstrap-datepicker3.standalone.min.css HTTP/1.1" 200 2567 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table-es-AR.min.js HTTP/1.1" 200 384 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/js/bootstrap-datepicker.min.js HTTP/1.1" 200 10002 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 815 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 200 14385 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/logicaABM.js HTTP/1.1" 200 1207 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:16 -0300] "GET /Prueba/views/recursos/dist/js/sb-admin-2.js HTTP/1.1" 200 672 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:17 -0300] "POST /Prueba/cliente/listadoDropdowns HTTP/1.1" 200 904 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:17 -0300] "GET /Prueba/cliente/listarElementos/Clientes?order=asc HTTP/1.1" 200 143 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:18 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 1321 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:19 -0300] "POST /Prueba/cliente/traerElemento/Clientes HTTP/1.1" 200 573 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:31 -0300] "GET /Prueba/cliente HTTP/1.1" 200 5171 "http://localhost/Prueba/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 370 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/dist/css/sb-admin-2.css HTTP/1.1" 200 2055 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 19586 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/css/bootstrap-datepicker3.standalone.min.css HTTP/1.1" 200 2567 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/js/bootstrap-datepicker.min.js HTTP/1.1" 200 10002 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/locales/bootstrap-datepicker.es.min.js HTTP/1.1" 200 306 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 200 1839 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 200 14385 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/vendor/jquery/jquery.min.js HTTP/1.1" 200 29982 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6552 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 9811 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table-es-AR.min.js HTTP/1.1" 200 384 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/dist/js/sb-admin-2.js HTTP/1.1" 200 672 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 815 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:32 -0300] "GET /Prueba/views/recursos/logicaABM.js HTTP/1.1" 200 1202 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:33 -0300] "POST /Prueba/cliente/listadoDropdowns HTTP/1.1" 200 904 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:33 -0300] "GET /Prueba/cliente/listarElementos/Clientes?order=asc HTTP/1.1" 200 143 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:34 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 1321 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:47:36 -0300] "POST /Prueba/cliente/traerElemento/Clientes HTTP/1.1" 200 573 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:23 -0300] "GET /Prueba/cliente HTTP/1.1" 200 5171 "http://localhost/Prueba/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 370 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 19586 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/dist/css/sb-admin-2.css HTTP/1.1" 200 2055 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6552 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/vendor/jquery/jquery.min.js HTTP/1.1" 200 29982 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 200 1839 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/css/bootstrap-datepicker3.standalone.min.css HTTP/1.1" 200 2567 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/locales/bootstrap-datepicker.es.min.js HTTP/1.1" 200 306 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 9811 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/js/bootstrap-datepicker.min.js HTTP/1.1" 200 10002 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 200 14385 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table-es-AR.min.js HTTP/1.1" 200 384 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 815 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/dist/js/sb-admin-2.js HTTP/1.1" 200 672 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:25 -0300] "GET /Prueba/views/recursos/logicaABM.js HTTP/1.1" 200 1221 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:26 -0300] "POST /Prueba/cliente/listadoDropdowns HTTP/1.1" 200 904 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:27 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 1321 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:51:27 -0300] "GET /Prueba/cliente/listarElementos/Clientes?order=asc HTTP/1.1" 200 143 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:00 -0300] "POST /Prueba/cliente/traerElemento/Clientes HTTP/1.1" 200 573 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:14 -0300] "GET /Prueba/cliente HTTP/1.1" 200 5171 "http://localhost/Prueba/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 370 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 19586 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/dist/css/sb-admin-2.css HTTP/1.1" 200 2055 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6552 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/vendor/jquery/jquery.min.js HTTP/1.1" 200 29982 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/locales/bootstrap-datepicker.es.min.js HTTP/1.1" 200 306 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 200 1839 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/css/bootstrap-datepicker3.standalone.min.css HTTP/1.1" 200 2567 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/bootstrap-datepicker/js/bootstrap-datepicker.min.js HTTP/1.1" 200 10002 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 9811 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:15 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 200 14385 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:16 -0300] "GET /Prueba/views/recursos/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 815 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:16 -0300] "GET /Prueba/views/recursos/dist/js/sb-admin-2.js HTTP/1.1" 200 672 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:16 -0300] "GET /Prueba/views/recursos/bootstrap-table/bootstrap-table-es-AR.min.js HTTP/1.1" 200 384 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:16 -0300] "GET /Prueba/views/recursos/logicaABM.js HTTP/1.1" 200 1223 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:16 -0300] "POST /Prueba/cliente/listadoDropdowns HTTP/1.1" 200 904 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:16 -0300] "GET /Prueba/cliente/listarElementos/Clientes?order=asc HTTP/1.1" 200 143 "http://localhost/Prueba/cliente" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
::1 - - [05/Aug/2017:11:52:18 -0300] "GET /Prueba/views/recursos/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 1321 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0"
